Differential genes in Nb2 neoblasts		
Gene id	foldChange	State
SMED30030038	0.93894836	down
SMED30010350	1.69165833	up
SMED30022292	0.441538118	down
SMED30008808	0.864230096	down
SMED30010940	0.917804906	down
SMED30027343	0.384138162	down
SMED30025031	0.623170843	down
SMED30032448	0.203786824	down
SMED30017794	0.636448171	down
SMED30032285	0.259516281	down
SMED30026459	0.411327615	down
SMED30012271	0.77835746	down
SMED30021508	0.888237479	down
SMED30009764	0.309076682	down
SMED30007297	0.479601748	down
SMED30013220	0.954304227	down
SMED30002290	0.640144368	down
SMED30027800	0.335293008	down
SMED30016795	1.454862829	up
SMED30010680	1.498018414	up
SMED30027415	0	down
SMED30017471	0.527619499	down
SMED30028140	1.00611447	down
SMED30023821	1.320538616	up
SMED30023444	0.781124515	down
SMED30014951	0.044153812	down
SMED30018708	0.780780684	down
SMED30015117	0.654916624	down
SMED30011228	0.827722432	down
SMED30009928	0.844502598	down
SMED30014251	0.593984962	down
SMED30019834	0.983892021	down
SMED30026719	0.117743498	down
SMED30030007	0.533799814	down
SMED30016246	0.103665471	down
SMED30010115	0.877206846	down
SMED30011215	2.1239506	up
SMED30001815	0.392709196	down
SMED30003006	0.854961466	down
SMED30022975	0.520066709	down
SMED30019471	0.534576507	down
SMED30035408	0.144503384	down
SMED30034467	0.741784038	down
SMED30034997	0.465024188	down
SMED30002344	0.814842281	down
SMED30033478	1.518282106	up
SMED30013726	0.656106854	down
SMED30009500	0.122272094	down
SMED30017171	0.734170418	down
SMED30003259	1.279080734	up
SMED30021492	0.728721359	down
SMED30020771	0.765149906	down
SMED30008325	0.46649462	down
SMED30004270	0.803470458	down
SMED30001395	0.258299799	down
SMED30001031	0.575219271	down
SMED30020356	0.873161318	down
SMED30003247	0.258761874	down
SMED30029716	0.853898005	down
SMED30019390	0.593939984	down
SMED30021446	0.258761874	down
SMED30000205	0.198692153	down
SMED30006334	0.425108792	down
SMED30008044	0.574596226	down
SMED30002106	0.943042469	down
SMED30011852	0.640230271	down
SMED30019468	0.952456934	down
SMED30023487	0.913390793	down
SMED30022501	1.107964423	up
SMED30011508	0.750802688	down
SMED30005026	0.799624632	down
SMED30011180	0.518327355	down
SMED30019298	1.035306386	down
SMED30024657	1.47599885	up
SMED30014197	0.495101758	down
SMED30013563	0.734132314	down
SMED30001988	0.726740401	down
SMED30028857	0.391787344	down
SMED30006959	0.837378584	down
SMED30006979	1.326684063	up
SMED30032957	0.429357756	down
SMED30018473	0.326422823	down
SMED30029746	2.054401883	up
SMED30001303	0.505761844	down
SMED30004517	0.864694605	down
SMED30018637	1.112499598	up
SMED30005613	0.877375852	down
SMED30020414	0.075692249	down
SMED30028916	0.075692249	down
SMED30021468	0.402172069	down
SMED30006819	0.89235635	down
SMED30026265	0.290769004	down
SMED30027880	0.251999804	down
SMED30029738	0.91395098	down
SMED30005231	0.990313956	down
SMED30010508	0.752403547	down
SMED30001888	0.344399732	down
SMED30021606	0.809545186	down
SMED30029676	0.898088531	down
SMED30000691	1.038780565	down
SMED30008583	0.769932093	down
SMED30032280	0.708328521	down
SMED30029165	1.656231093	up
SMED30019007	0.598725687	down
SMED30000314	0.94792463	down
SMED30030663	0.17946388	down
SMED30003501	0.683555256	down
SMED30005280	0.482072764	down
SMED30003242	1.411786917	up
SMED30007341	0.370166203	down
SMED30000834	0.891869579	down
SMED30005025	0	down
SMED30022750	0.041829927	down
SMED30021329	0.044153812	down
SMED30013177	0.903800716	down
SMED30018571	0.651710262	down
SMED30013354	1.427735796	up
SMED30025705	0.103665471	down
SMED30014712	0.612707079	down
SMED30008664	0.418749053	down
SMED30031756	0.270221328	down
SMED30003905	1.016527823	down
SMED30032696	1.155417095	up
SMED30015682	0.638591374	down
SMED30034674	0.445845807	down
SMED30001935	0.099346076	down
SMED30012905	0.7894465	down
SMED30016424	0.765477385	down
SMED30003468	0.662307176	down
SMED30006342	1.374132646	up
SMED30016325	0.046751095	down
SMED30033763	0.782414695	down
SMED30022819	0.679265907	down
SMED30032645	1.10857424	up
SMED30012686	0.40907208	down
SMED30021678	0.765774907	down
SMED30026092	0.959945047	down
SMED30020675	0.733955182	down
SMED30001648	0.511884869	down
SMED30034279	0.723625641	down
SMED30009837	0.527674242	down
SMED30019717	0.720064512	down
SMED30018236	0.643863179	down
SMED30024174	1.368260649	up
SMED30026049	1.146919402	up
SMED30010056	0.879922391	down
SMED30002530	0.564876864	down
SMED30004469	1.291753076	up
SMED30003225	0.708263185	down
SMED30017556	0.061136047	down
SMED30018544	0.71570786	down
SMED30013363	0.773798464	down
SMED30032737	0.781522468	down
SMED30031916	0.978604118	down
SMED30018251	0.295727856	down
SMED30006182	0.837080034	down
SMED30011457	0.72786207	down
SMED30028100	1.577118964	up
SMED30000445	0.281690141	down
SMED30005324	0.414294276	down
SMED30019688	0.42618027	down
SMED30025106	0.603676705	down
SMED30025636	0.5546227	down
SMED30035122	0.83379162	down
SMED30014405	0.17030756	down
SMED30028879	0.164434885	down
SMED30030425	1.444424977	up
SMED30034301	0.181263017	down
SMED30032624	0.618608559	down
SMED30015456	0.991487504	down
SMED30014932	0.158953722	down
SMED30027927	0.927448991	down
SMED30007345	0.151384497	down
SMED30029396	0.730903277	down
SMED30027885	0.517349379	down
SMED30032752	0.248365191	down
SMED30028912	0.379043492	down
SMED30005523	1.903519885	up
SMED30014510	1.560256274	up
SMED30012827	0.158953722	down
SMED30016032	0	down
SMED30023978	0	down
SMED30016319	0.307069691	down
SMED30002047	0.641784982	down
SMED30005339	0.783557142	down
SMED30022138	0.367948431	down
SMED30009859	1.041768415	down
SMED30018215	0.618552947	down
SMED30017254	0.53763759	down
SMED30031584	1.421473505	up
SMED30009048	0.184499856	down
SMED30002156	0.644735762	down
SMED30008751	0.211938296	down
SMED30035242	0.731905558	down
SMED30001010	0.298038229	down
SMED30016031	0.534298226	down
SMED30008695	0.397384306	down
SMED30021740	0.721264	down
SMED30030755	0.753825986	down
SMED30018954	0.931178762	down
SMED30005747	0.390330147	down
SMED30016281	0.419709267	down
SMED30028779	0.239930147	down
SMED30011684	0.358205571	down
SMED30001495	1.107982854	up
SMED30016219	0.597485623	down
SMED30011895	0.551740193	down
SMED30011793	0.478404407	down
SMED30003885	0.789398553	down
SMED30014714	0.486593028	down
SMED30015031	0.672799171	down
SMED30005804	1.343829924	up
SMED30001822	0.764890092	down
SMED30002908	0.681946569	down
SMED30000524	0.342841362	down
SMED30016088	0.931341932	down
SMED30029203	0.932753458	down
SMED30014907	1.790623258	up
SMED30018588	0.095372233	down
SMED30007425	0.621549812	down
SMED30033892	0.465622015	down
SMED30028541	0.088307624	down
SMED30027445	0.088307624	down
SMED30008414	1.155146252	up
SMED30007699	0.582425853	down
SMED30033480	0.854906889	down
SMED30019080	0.705501123	down
SMED30001860	0.578591549	down
SMED30023826	0.176615247	down
SMED30009874	0.84514127	down
SMED30014329	0.35989522	down
SMED30002780	0.806595526	down
SMED30007414	1.045168878	down
SMED30029609	0.742545623	down
SMED30006821	0.431060942	down
SMED30025964	0.216755076	down
SMED30016901	0.482897384	down
SMED30033257	0.998631192	down
SMED30014439	0.747879608	down
SMED30005334	1.234258477	up
SMED30001373	0.108377538	down
SMED30008812	0.662993505	down
SMED30016589	0.517523747	down
SMED30015674	0.813337972	down
SMED30026904	0.421914201	down
SMED30012862	0.829979879	down
SMED30019682	0.836683386	down
SMED30010786	0.132461435	down
SMED30030995	0.64938411	down
SMED30020078	0.08515378	down
SMED30023736	0.185446009	down
SMED30002603	0.475656972	down
SMED30016965	0.452716298	down
SMED30022926	0.210379927	down
SMED30034191	0.876154525	down
SMED30010906	0.779385993	down
SMED30001911	0.696217304	down
SMED30034564	1.49583088	up
SMED30007124	0.748730186	down
SMED30024624	0.73492721	down
SMED30000299	1.201457526	up
SMED30030821	0.772453294	down
SMED30028492	0.646181436	down
SMED30015252	0.295727856	down
SMED30002776	0.969429224	down
SMED30012275	0.814676111	down
SMED30027550	0.744497103	down
SMED30021862	0.735583715	down
SMED30009378	0.209149635	down
SMED30034345	0.757548043	down
SMED30008979	0	down
SMED30012804	0	down
SMED30028619	0	down
SMED30027519	0.954216747	down
SMED30018558	1.379157297	down
SMED30016078	1.158696242	up
SMED30013023	1.130995962	up
SMED30020914	0.977823921	down
SMED30032831	0.307069691	down
SMED30013188	0.659876691	down
SMED30007015	0.240838973	down
SMED30021142	0.983492173	down
SMED30013095	0.240838973	down
SMED30022493	0.835056421	down
SMED30035336	0.70243035	down
SMED30022596	0.507138066	down
SMED30029624	1.013447549	down
SMED30001634	0.279243026	down
SMED30021793	0.392223471	down
SMED30009046	0.615129131	down
SMED30033600	1.269860818	up
SMED30016952	0.354589073	down
SMED30027408	0.750767581	down
SMED30009066	0.785813472	down
SMED30010703	0.198692153	down
SMED30014254	0.701266422	down
SMED30029680	0.468151374	down
SMED30031631	1.339012335	up
SMED30012777	0.455667337	down
SMED30002297	0.472253813	down
SMED30035004	0.918905299	down
SMED30012613	0.490729613	down
SMED30019874	0.901995358	down
SMED30016090	0.927565392	down
SMED30011091	0.454837458	down
SMED30020913	0.540770396	down
SMED30018205	0.317907445	down
SMED30034617	1.282218579	up
SMED30022855	0.923344512	down
SMED30010561	0.235486996	down
SMED30026621	1.013744882	down
SMED30017391	0.183408141	down
SMED30001516	0.736921529	down
SMED30020555	0.390412651	down
SMED30033155	0.585924305	down
SMED30019012	0.632486016	down
SMED30023967	0.326058918	down
SMED30035984	0.755466867	down
SMED30013903	1.861431748	up
SMED30032576	0.58871749	down
SMED30015362	0.552296832	down
SMED30002338	0.381488934	down
SMED30001801	1.323462514	up
SMED30033093	0.079476861	down
SMED30025888	0.09350219	down
SMED30020043	0.794768612	down
SMED30008505	0.663694207	down
SMED30018286	0.818890982	down
SMED30017339	0.635814889	down
SMED30005506	0.42009198	down
SMED30023741	0.831031818	down
SMED30006294	1.478768079	up
SMED30000686	0.924547284	down
SMED30029345	0.915887195	down
SMED30034164	0.862989093	down
SMED30030848	0.165576794	down
SMED30031566	0.183408141	down
SMED30027320	0.165576794	down
SMED30013600	0.843929557	down
SMED30020365	1.252720786	up
SMED30000913	0.255461339	down
SMED30030056	0.486795775	down
SMED30031337	0.125489781	down
SMED30002039	0.125489781	down
SMED30001514	0.125489781	down
SMED30003741	1.086255955	down
SMED30016647	0.144503384	down
SMED30021070	0.144503384	down
SMED30006146	0.814987774	down
SMED30003204	0.219246514	down
SMED30034766	1.269238551	up
SMED30034381	1.266258376	up
SMED30012247	0.244544188	down
SMED30009455	0.804810814	down
SMED30001426	0.397384306	down
SMED30020148	0.609163966	down
SMED30004581	2.233944206	up
SMED30025820	0.51378981	down
SMED30031069	0.735653591	down
SMED30020899	0.418864539	down
SMED30030270	0.92552558	down
SMED30030432	3.620612564	up
SMED30022992	0.796868397	down
SMED30001515	0.336766361	down
SMED30016710	0.307069691	down
SMED30033095	0.290769004	down
SMED30030650	1.012383827	down
SMED30005960	0.392223471	down
SMED30031010	0.320696106	down
SMED30031374	0.610944579	down
SMED30025326	0.767932269	down
SMED30011907	0.561957604	down
SMED30013810	0.497822097	down
SMED30000896	0.441538118	down
SMED30025660	0.198692153	down
SMED30032053	0.874612572	down
SMED30005799	1.554473902	up
SMED30000261	0.17946388	down
SMED30018414	1.664338975	up
SMED30000901	0.980616488	down
SMED30012889	1.471086132	up
SMED30020375	0.781490854	down
SMED30014604	0.93001285	down
SMED30012203	0.794768612	down
SMED30024245	0.863326926	down
SMED30002753	0.810259864	down
SMED30021868	0.607384142	down
SMED30029528	0.696107681	down
SMED30027755	0.748561134	down
SMED30014280	0.715050179	down
SMED30003537	0.271894525	down
SMED30022327	0.524383414	down
SMED30035373	1.089757148	up
SMED30007420	0.776578485	down
SMED30019057	0.94814501	down
SMED30029802	0.374890855	down
SMED30027802	0.666722558	down
SMED30007677	0.382666369	down
SMED30029309	0	down
SMED30004815	0	down
SMED30023977	0	down
SMED30026136	0	down
SMED30014986	0	down
SMED30034809	0	down
SMED30024109	0	down
SMED30001291	0.961522094	down
SMED30014394	0.869335003	down
SMED30025154	0.301463956	down
SMED30027305	0.561521302	down
SMED30000147	0.650991375	down
SMED30002723	0.653981029	down
SMED30029238	1.566567032	up
SMED30034271	1.165749196	up
SMED30010499	0.206051122	down
SMED30030472	0.532856228	down
SMED30030025	0.722076361	down
SMED30001953	0.27320171	down
SMED30022061	0.490389143	down
SMED30026668	0.803841313	down
SMED30028689	1.029619156	down
SMED30028677	0.886708425	down
SMED30017721	0.654197293	down
SMED30008074	0.696890704	down
SMED30017284	0.950112679	down
SMED30030574	0.656547984	down
SMED30025219	0.183408141	down
SMED30003493	1.476973429	up
SMED30034824	0.510922679	down
SMED30018595	0.321692057	down
SMED30026372	0.632677645	down
SMED30005801	0.740686724	down
SMED30033077	0.945156351	down
SMED30023969	0.702092413	down
SMED30027215	0.869362935	down
SMED30005961	0.674349125	down
SMED30019332	0.793116286	down
SMED30035998	0.533474822	down
SMED30025648	0.167319708	down
SMED30033167	0.462626505	down
SMED30006208	1.241267832	up
SMED30011350	0.604024145	down
SMED30011910	0.75812222	down
SMED30026531	0.904676906	down
SMED30020562	0.728537894	down
SMED30016287	0.211938296	down
SMED30029139	1.248922104	up
SMED30026332	0.125489781	down
SMED30024396	0.568670645	down
SMED30003826	0.800476106	down
SMED30003890	0.725514915	down
SMED30023699	0.09350219	down
SMED30031252	2.023047375	up
SMED30030474	0.78810854	down
SMED30000242	0.403315415	down
SMED30020241	0.219246514	down
SMED30002346	0.294358745	down
SMED30025401	1.335396098	up
SMED30024247	0.423876593	down
SMED30010219	0.964547698	down
SMED30033554	0.743620137	down
SMED30010167	0.855101411	down
SMED30029226	0.808904812	down
SMED30016268	0.248365191	down
SMED30027920	0.888903642	down
SMED30005962	0.854376258	down
SMED30019004	1.396476022	up
SMED30019531	0.4486597	down
SMED30012409	0.151384497	down
SMED30032692	0.198692153	down
SMED30017480	0.158953722	down
SMED30004588	0.151384497	down
SMED30017379	0.969476324	down
SMED30013300	0.861946713	down
SMED30023888	1.416086093	up
SMED30000870	0.119215292	down
SMED30033996	1.018439931	down
SMED30021354	1.019424664	down
SMED30008367	0.724548092	down
SMED30009124	0.370892019	down
SMED30010624	0.347711268	down
SMED30034401	1.510933734	up
SMED30030810	0.884500552	down
SMED30029122	0.705434155	down
SMED30014905	0.413279678	down
SMED30011050	1.516260685	up
SMED30024845	0.803134597	down
SMED30015394	0.468151374	down
SMED30002316	0.670183262	down
SMED30012814	0.86395809	down
SMED30003343	1.160481687	up
SMED30007061	0.709178146	down
SMED30031354	1.119367346	up
SMED30004307	0.544243723	down
SMED30020996	0.850896338	down
SMED30014430	0.485691929	down
SMED30007337	0.213976165	down
SMED30014010	0.438141671	down
SMED30007185	0.317907445	down
SMED30001507	0.720157681	down
SMED30015195	0.658034227	down
SMED30024389	1.084820083	up
SMED30008121	0.77227516	down
SMED30035904	0.594826823	down
SMED30021808	0.805832676	down
SMED30015029	0.615304732	down
SMED30002762	0.044153812	down
SMED30021597	0.787766245	down
SMED30020002	0.333290063	down
SMED30032390	0.782835149	down
SMED30023490	0.230739274	down
SMED30033488	0.452195934	down
SMED30001704	1.468673794	up
SMED30030822	0.778753123	down
SMED30007879	0.301463956	down
SMED30031688	0.760097498	down
SMED30006217	0.046751095	down
SMED30017264	0.742366286	down
SMED30017341	0.061136047	down
SMED30021915	0.061136047	down
SMED30025278	0.056769187	down
SMED30010802	0.061136047	down
SMED30032832	0.061136047	down
SMED30033963	0.056769187	down
SMED30033998	0.061136047	down
SMED30016080	1.606094903	up
SMED30021222	0.629816636	down
SMED30029552	0.736689367	down
SMED30027785	0.813610109	down
SMED30000661	0.354807416	down
SMED30009664	0.731187123	down
SMED30001549	0.512416605	down
SMED30011346	1.388838079	up
SMED30017547	0.738154957	down
SMED30026298	0.782193159	down
SMED30002217	0.767721512	down
SMED30027672	0.836990694	down
SMED30023411	0.656547984	down
SMED30005925	1.508351182	up
SMED30018504	0.985179545	down
SMED30030840	0.816679526	down
SMED30035845	1.66312691	up
SMED30030350	0.198692153	down
SMED30005737	0.222535211	down
SMED30006163	0.848957381	down
SMED30013530	0.690906804	down
SMED30015293	0.490886495	down
SMED30014995	0.830401512	down
SMED30022031	0.559281616	down
SMED30001127	0.888885947	down
SMED30033801	1.884370741	up
SMED30032944	0.38814281	down
SMED30010517	16.69014085	up
SMED30010230	0.066230718	down
SMED30016064	1.107311916	up
SMED30021332	0.975457357	down
SMED30028143	0.745992199	down
SMED30034858	0.741784038	down
SMED30015194	1.390132912	up
SMED30027955	0.828247876	down
SMED30012300	0.858552589	down
SMED30035787	0.492410988	down
SMED30018508	0.710530464	down
SMED30017300	0.667213155	down
SMED30026844	0.84055775	down
SMED30032601	0.494307307	down
SMED30009119	0.783154039	down
SMED30035243	0.724548092	down
SMED30017134	0.711901742	down
SMED30012208	0.256376972	down
SMED30006879	0.207330942	down
SMED30033752	1.452623303	up
SMED30018240	0	down
SMED30004229	0	down
SMED30013898	0	down
SMED30014677	0	down
SMED30031108	0	down
SMED30001440	0	down
SMED30025752	0	down
SMED30031837	0	down
SMED30001324	0	down
SMED30030710	0	down
SMED30012280	1.511998822	up
SMED30027264	0.264922871	down
SMED30010856	0.755863854	down
SMED30035611	0.564704014	down
SMED30019290	1.331354074	up
SMED30023814	0.132461435	down
SMED30003353	0.992367046	down
SMED30011622	0.873372101	down
SMED30007044	0.70794515	down
SMED30029811	0.504372388	down
SMED30014670	0.720460977	down
SMED30020039	0.452195934	down
SMED30010414	1.277731935	up
SMED30023253	0.343683724	down
SMED30028865	0.646295355	down
SMED30005247	0.733632565	down
SMED30003265	0.09350219	down
SMED30021209	1.546343277	up
SMED30005185	0.351782828	down
