	AP	frizzled5/8-4	ndk	zic-2	prep	sfrp-1	fz5_8-3	ndl-4	ndl-1	ptk7	ndl-3	wntA	teashirt	wntP-2 / wnt11-5	wntless	sfrp-2	wnt2	ndl-2	ndl-5	wnt11-2	dd4427	dd13065	sp5	fz4-1	Post-2c	hox4b
298	297	1.654407694	3.106523405	0.981353026	5.831624494	0.443141591	5.832195068	0.881440378	14.3628221	4.49000826	1.934082992	14.39124304	8.063033791	19.37409838	12.64222382	9.841973497	0.595029102	0.799314344	1.624396733	7.223423371	37.9214343	5.948180431	10.83528575	2.970569608	4.203580292	5.910150997
299	298	1.556940891	3.267465547	1.02364521	5.588919455	0.43495677	5.288939689	0.758550655	15.51570476	5.321955257	1.981122641	13.15379946	9.048901688	21.64039792	15.80493017	8.79039823	0.581863787	0.776511424	1.608333673	6.715539665	34.21344838	6.766035257	9.790392859	2.812297612	5.118230463	7.118331561
300	299	1.393234605	3.630683033	1.064106821	5.242753954	0.427299334	4.376356819	0.738465549	14.03019702	6.110272357	1.995095464	14.0122381	12.13850326	18.77277953	15.05564335	7.273654361	0.569612065	0.779483631	1.649452208	7.061926002	36.068624	7.664670838	7.655533597	2.88744743	5.528010225	5.979891732
301	300	1.395668773	3.39409221	1.108896021	5.64633925	0.420204044	3.729115679	0.776669125	12.78563483	7.273139668	1.847970989	13.44467985	16.75472278	14.95950453	15.61235011	6.791110894	0.557477919	0.773456151	1.474785034	7.100859908	38.23061394	8.935024699	7.350623411	3.232926529	5.885913237	6.035536253
302	301	1.315242113	3.06377066	1.159989421	5.427162231	0.41344571	3.724673041	0.756393158	12.49719711	6.865668436	2.114216321	16.22510215	21.99070084	18.62651233	15.91183845	5.211745645	0.545376756	0.777763702	1.489045707	7.721991427	36.29710339	11.07232857	6.696531487	3.673001155	5.536106857	6.031047255
303	302	1.410123343	3.10609132	1.224837793	5.228898991	0.40687988	4.126463645	0.73754782	15.16741319	5.357301886	2.108032339	15.632068	13.72804275	21.58682479	18.18385707	4.809596246	0.533035989	0.783309183	1.592527848	10.40318684	39.90395064	8.441716089	6.529492408	3.55360694	5.906701564	5.213516247
304	303	1.510553899	3.235032919	1.193265906	5.774287712	0.400852147	3.762450253	0.720106556	13.64529854	5.502535859	2.113703021	15.31498543	12.8075061	21.19703062	13.70291322	5.601155523	0.521732973	0.812842143	1.792647403	7.409195355	43.69847731	8.369115773	7.263160769	3.090236524	5.952150526	4.859877986
305	304	1.416517042	2.928491023	1.255595808	6.956715019	0.395141958	3.63206285	0.763288713	13.6696579	6.088117505	1.953046005	14.18100794	9.569320686	22.22698331	12.73839268	5.096381698	0.510761099	0.815641239	1.791978726	6.803647354	52.46640661	9.317452841	8.838621696	2.977084333	6.091821532	4.448025435
306	305	1.344424035	3.061715679	1.318786929	8.032065243	0.389277781	3.192690364	0.744777628	15.16444966	7.319149862	1.811981547	14.90295287	10.89050711	25.37166507	13.02036955	5.840736017	0.500319198	0.808402237	1.83715009	5.981622147	51.33390239	8.592848736	8.250250881	3.238209105	7.14205687	5.181391896
307	306	1.424768346	3.040946877	1.399284312	8.130874313	0.42293556	3.093636936	0.725998941	11.72901393	6.334873413	1.690692554	16.24188431	11.51539107	26.22103687	12.02516538	5.809871367	0.49058807	0.786241097	1.97399399	6.695090706	57.52788726	7.154551598	9.94479555	3.289430973	8.522621112	5.330124712
308	307	1.430231415	3.26124204	1.484089422	9.184755686	0.383857071	2.746983148	0.708886353	9.754729315	5.810565675	1.713849531	16.47802021	14.9199622	20.55993163	15.43880973	6.546797218	0.481603885	0.851504731	1.973479511	5.472460176	62.28839308	9.474165564	12.15019296	3.121134633	7.159071432	5.288995981
309	308	1.360535282	3.143437298	1.577252359	10.14043576	0.378923695	2.747653075	0.692354056	8.201938019	4.71139579	1.719350952	16.23770801	17.94842768	19.09346492	16.36939165	7.303423052	0.473075335	0.77201142	2.149562102	5.358607615	58.63540759	12.61401181	13.40054497	2.778426123	6.814742936	5.706170044
310	309	1.388287537	3.238476009	1.681350436	12.50057345	0.374491866	2.852550882	0.676692045	8.303107035	4.213882377	1.619396458	18.21878843	20.88661893	19.06612604	26.44620528	7.758662579	0.464816649	0.797319381	2.152147042	5.786541741	50.22601444	15.49777489	12.87763649	3.169331005	8.062702203	6.422637488
311	310	1.466481279	3.62040452	1.727422364	12.9661015	0.370273403	2.782463705	0.662158694	6.709655696	4.243789915	1.531050112	17.91506837	18.71066051	17.53198545	26.53582719	9.112714702	0.488292431	0.799056871	2.233687479	5.999905337	43.76707964	21.4227168	11.56561787	3.576561763	6.899719954	6.451659528
312	311	1.472111312	3.200416734	1.852610325	12.80699475	0.366535486	2.472434869	0.648794144	6.046404075	4.19888687	1.524224161	16.74169777	13.97406272	15.71144406	21.21056835	11.12526991	0.480667892	0.85102205	2.239366572	7.759352488	39.74046793	19.82996547	9.781546813	3.138650227	7.088258395	7.896068728
313	312	1.62460925	3.285348656	1.996826687	11.8116925	0.363264771	2.365799787	0.636154408	5.830945194	2.982398796	1.628112212	18.5785346	10.05223061	17.92558595	20.76385718	9.103217566	0.472859759	0.881830837	2.439812387	8.466590652	40.02271085	17.0649072	10.51123312	3.567286143	7.384931043	9.38755228
314	313	1.729509516	3.242574563	2.004333151	9.504154983	0.360110659	2.600454032	0.623958041	7.371047972	3.163714222	1.542393721	17.49714559	11.15938578	19.01563004	17.39643186	10.09680861	0.376746705	0.937355215	2.382130308	10.80821237	43.91412317	13.89257663	8.149543258	4.103244147	6.997385847	10.62562864
315	314	1.759902336	3.953148505	1.86912498	9.991606826	0.357155282	2.89964065	0.612832822	6.652494148	2.966960761	1.464904171	17.41074965	9.129700848	20.7604959	17.76692448	9.464701107	0.384726734	0.970846732	2.360301983	10.7010454	52.17329434	11.87548723	8.684066842	3.866378978	6.823483423	10.93317458
316	315	2.029933767	3.860498434	1.906343477	10.75668504	0.35438616	2.905011712	0.570625556	7.511110793	3.06046206	1.641536418	14.02013936	9.874799114	26.70127651	20.18285704	10.49925747	0.392938837	1.012185779	2.231491306	10.25730342	63.78934576	11.18173093	8.403327637	4.134585661	6.800846095	9.006126127
317	316	1.849590644	3.94105973	2.042327602	12.77337405	0.351160074	2.609303796	0.587291679	8.765962232	3.252942853	1.612413539	13.44192333	11.37490684	32.27023631	22.23047812	10.65179059	0.40235058	1.0542092	2.433324102	8.922752188	73.28542428	10.09369033	9.025992959	4.38946879	7.061526611	10.56589918
318	317	1.966872122	4.49327752	2.203033403	15.08731212	0.347788513	2.974362667	0.603041863	9.933724828	3.953396942	1.581056017	14.48658693	14.37178151	32.73236493	23.55065729	10.57496703	0.395756584	1.098664356	2.354887143	7.548773698	73.63419464	10.25422076	10.37246775	4.745983036	8.853123077	11.61427643
319	318	2.090103896	4.137949154	2.392396746	14.00524177	0.344604021	3.382151139	0.617416114	8.83582274	4.147135425	1.503801598	16.11334602	18.13533966	23.60911509	19.70420917	9.783031518	0.389826205	1.20182916	2.557303185	6.719384926	67.1102124	9.364806554	11.93456652	5.40662995	7.494238175	8.787319597
320	319	1.972709367	3.674048838	2.21422023	15.00794166	0.341945916	2.95172764	0.63168921	7.505739798	4.894371804	1.686057008	15.24379673	16.53123165	23.29229317	17.06671237	9.964017606	0.422143783	1.168547753	2.794896726	6.689464763	57.55011849	10.59196209	11.07269323	5.698818557	6.38519998	9.062528647
321	320	2.118602089	3.31317745	2.058395833	13.37407327	0.339294969	3.164756928	0.647306353	7.23848209	5.621741785	1.516544259	16.3343061	13.93523367	19.58898336	16.14081287	11.68079569	0.411216983	1.22264547	3.068570306	5.927436194	62.36958336	10.84127944	12.05821386	5.720119234	5.405143747	10.57727129
322	321	2.133302546	3.317705114	1.931383525	12.00220988	0.337092524	3.222277762	0.66458981	8.476201903	5.668370912	1.601604663	17.04426734	12.57451459	21.99806922	13.07939447	10.51477037	0.422255299	1.174205804	3.170034708	7.199642248	63.54474207	11.23900645	14.47505211	5.240809982	6.08949423	8.4285499
323	322	2.445250459	2.865583248	1.820007446	11.12450286	0.334747951	3.882986083	0.682975645	9.077316388	6.724329543	1.70084413	19.99512435	12.17426777	21.4897032	14.56219177	10.25230552	0.416437064	1.127971279	3.168461319	8.551117994	69.38747701	13.47169417	18.49396237	5.360932264	6.156827643	7.27752134
324	323	2.631377171	2.782923721	1.722573455	10.12975592	0.332146311	4.102086004	0.701932523	7.979456668	7.27855702	1.814595113	25.65930713	16.31413346	25.28956041	16.23746964	9.918704376	0.411306286	1.150073653	3.309530194	7.891218907	66.38744218	12.78645809	19.50513775	4.587250912	5.963433988	6.518226034
325	324	2.867894083	2.749031532	1.703059663	8.741786494	0.329454774	4.443955455	0.793547957	7.896251052	8.003864172	1.851452719	25.93794275	15.76846545	25.24938999	15.15975698	8.019208977	0.406835694	1.120813653	3.263507447	8.514371845	67.68750915	16.09751235	14.07109683	4.296618812	4.662937095	6.239774415
326	325	3.148023357	3.050418241	1.807461472	9.272259479	0.326910237	3.886498145	0.818920407	6.854510132	8.865215814	1.692234499	23.3894637	12.11773046	26.06963354	14.17231262	8.741571007	0.402541077	1.194180807	3.387629014	8.070758397	55.68114567	15.93148882	14.07744146	4.266533084	4.257562558	5.654772303
327	326	3.341959034	2.786125204	1.702283604	9.895246353	0.324448988	4.072763383	0.844189159	7.021657618	8.289491908	1.722965979	20.23192555	14.15031654	28.64378855	15.6316265	10.58405238	0.415110208	1.117544349	3.06633577	8.433330514	61.71621988	15.49755729	11.31354152	3.720373056	3.790279633	5.248749161
328	327	3.764712139	2.963033968	1.750039619	9.628382516	0.321863508	4.151432455	0.870363062	8.516267205	7.520747525	1.72634736	20.68151999	12.40548408	34.37171221	15.99155571	9.05322088	0.424211033	1.075552254	2.982730563	9.702651524	58.82637183	14.64430612	9.312453209	4.278702662	5.097534387	4.168088363
329	328	3.367824077	2.952120653	1.869317963	10.71730436	0.319190262	4.453431893	0.897817865	9.455599306	5.893056528	1.844010899	18.43348062	16.64178458	40.57209665	13.48690762	8.602951533	0.432578724	1.195853621	3.040432776	9.988343148	70.6521751	11.75377492	7.159638018	4.19758063	5.244039156	4.651436013
330	329	3.044299101	2.726750082	2.004580883	10.11496762	0.316470271	4.831074403	0.929630068	8.898638409	5.355359257	1.977442613	18.49504901	23.50327882	39.55710797	14.03817113	7.777514408	0.441477307	1.131402432	2.975725923	8.251151393	66.15384602	10.51910834	9.312482233	4.34672717	6.055496159	4.452383965
331	330	2.991822038	2.560874294	2.087381585	10.20361718	0.345372028	5.752873465	0.961334656	8.895175419	5.069466942	1.851843197	16.6017238	20.2939181	37.63391226	12.64899835	7.045523338	0.451189958	1.179226866	2.669950582	8.118815823	61.03141531	9.508382772	9.45233538	4.109048382	5.840802608	6.09102778
332	331	3.142185649	2.522768048	2.121963909	12.12839906	0.321115084	5.802941276	0.90948528	9.068490082	4.439303668	1.737656521	15.19223835	19.97851701	35.06499694	14.78985913	6.359616719	0.454048041	1.23190828	2.739194891	6.781496665	69.85380748	8.722048349	7.511694386	3.880204509	6.399643877	6.751053389
333	332	3.532368821	2.589364845	2.128555594	11.78199853	0.318751441	4.963125735	0.940959715	11.0855032	3.901935827	1.752283184	14.99542575	17.07157395	24.99484739	15.19576282	6.246305259	0.47623562	1.284399546	3.056226076	8.331070227	74.86402326	11.7476468	10.17951834	3.470968004	7.080580469	7.465064798
334	333	3.56513935	2.847194838	2.118293519	10.48958014	0.316633834	4.529787305	0.973193758	12.95493625	3.903030029	1.777980847	15.71010734	12.40172075	24.44025911	23.04547158	6.422390956	0.487902283	1.345675646	2.996905929	9.289853326	85.20798829	14.59264054	12.67045465	3.966873209	7.623320434	8.227079086
335	334	4.063598296	3.469443173	2.667433229	9.576837781	0.314458762	3.989075173	1.099289415	13.0116077	4.692827654	1.537811824	16.22588585	14.53703875	23.74454524	18.02382678	6.591624848	0.499118611	1.416077883	2.664567097	7.818671751	79.53126102	19.56947667	14.39406267	3.807145121	7.974158226	9.415985161
336	335	4.076185815	3.115782897	2.496714256	9.64584037	0.312382017	3.672417672	1.022639925	12.91855904	4.623414447	1.640000292	17.49105414	14.39156969	25.86135238	16.88736104	7.215402847	0.512588256	1.494194855	2.677705309	8.159817153	74.15027597	14.9476049	15.01274915	4.482905947	8.076510315	13.34597505
337	336	4.045663995	2.701571755	2.543382472	8.304781528	0.310551375	3.642544871	1.061087122	12.2715693	3.464275559	1.76505389	19.99573865	15.07009394	30.043884	14.56466459	7.51859225	0.516214854	1.583597483	2.727890534	7.408302559	79.5690691	16.04709866	20.98396179	4.814033777	8.330434591	13.71774284
338	337	4.026779079	2.497341529	2.301940105	7.636168602	0.308922045	3.623287792	1.098880819	13.04158747	4.339085767	1.775139407	19.0340557	14.94529834	39.98672325	14.62585952	7.396813656	0.509277018	1.686983546	2.667815954	8.371926246	73.56168052	14.43109565	19.77569924	5.569083218	8.339063214	13.50712933
339	338	4.008784399	2.542515698	2.144635506	7.50803615	0.307512233	3.297622474	1.142363332	12.11297702	4.201040084	1.672845227	16.60554473	14.78480803	30.71540247	13.85395183	8.219532055	0.502090932	1.803959213	2.966556339	6.803583355	70.93813607	12.59372288	20.20323607	6.190972541	6.370271007	11.82824464
340	339	3.923538617	2.751056622	2.012717823	7.282288611	0.306920568	3.520724105	1.066687225	13.98174817	4.325667844	1.583041583	15.36590675	13.26913297	31.82103144	15.28247454	7.568503517	0.511822207	1.9255632	2.678830884	6.882443306	63.85858456	12.53037796	17.77493328	7.550289968	5.565025011	9.266954522
341	340	4.040790168	3.003813819	1.89780106	5.909804549	0.306869357	3.308292516	0.999711203	13.89226141	5.013468653	1.502133702	17.04484457	12.14089751	26.93636048	18.93765653	7.524355324	0.514612082	2.065751866	2.433988555	6.360416238	59.93267813	13.06800006	14.45721716	6.981244815	4.675385117	9.549133842
342	341	3.77124112	3.289186228	1.794975058	7.019601296	0.306869357	3.015680118	1.003613668	12.64952834	4.543929482	1.43279417	16.78078918	12.46844713	24.05728454	21.22056186	9.139648918	0.508683803	2.226656979	2.447245993	6.806378056	57.30774505	13.53577288	14.07262735	6.874407127	5.522073657	8.088333732
343	342	3.35397887	3.130661581	2.107805791	7.989034024	0.306869357	3.333906457	0.973444517	13.95320336	4.39918195	1.406459857	18.64459748	15.21775986	23.09624678	25.23185863	8.557500488	0.502816612	2.408958023	2.259038463	6.35909576	68.04964112	13.03518623	11.86776393	7.504359359	5.207663423	7.773401001
344	343	3.273766684	3.46732256	1.91031573	7.870806812	0.306869357	3.033807281	0.947225528	14.86452489	5.147740374	1.488089352	18.06677141	16.2466974	23.96347658	23.08023091	9.361315403	0.49797597	2.256192399	2.413017666	6.103328539	82.88345645	15.06550419	14.38033583	7.939070114	5.306257361	8.265003922
345	344	2.851383442	3.518739515	2.033615494	9.128066542	0.306869357	2.782889317	0.923009035	16.75886783	5.524021416	1.577184715	21.13382551	20.43546685	24.11567294	29.05474273	8.230049176	0.492856419	2.09385159	2.348193514	6.143066338	87.90635707	18.8089491	11.98639317	9.051695322	5.545982046	9.759567316
346	345	2.925238572	3.914067096	1.989047461	11.20130166	0.306869357	2.566385375	0.991435168	12.83616524	6.124699013	1.792364969	22.56831926	21.55167689	23.42950766	21.03748479	8.236673041	0.487215526	1.958459856	2.165508148	5.823630086	87.81068459	17.62824663	14.01759551	11.50741057	6.034551853	12.25000428
347	346	2.678359167	3.524575388	2.129076403	11.96819231	0.306869357	2.398484968	0.934147651	11.45505028	6.548692923	1.764780511	28.29659256	20.1384456	23.49506151	14.80740061	7.921048864	0.481423507	2.098915514	2.01489974	6.065035033	90.56349752	21.75620597	17.95758109	9.084355915	6.23379531	12.66090911
348	347	2.857845755	3.848828006	2.293172676	12.92513624	0.306869357	2.399708763	0.972719915	9.947108339	6.726653784	1.881833216	25.51970471	18.56193336	31.18794306	15.83745548	7.974250922	0.48971883	2.107217562	1.889310692	6.680337123	81.01954556	20.17350391	20.86776606	8.054451708	5.811008372	10.25477412
349	348	2.51438327	3.415006163	2.471152011	14.01427097	0.306869357	2.239185485	1.017516034	10.35861605	5.902910614	2.01787567	27.33409812	14.20507267	34.32362065	14.26840457	7.408462999	0.50105831	2.068176913	1.778180569	6.01208763	79.84850727	25.91278952	25.08476933	9.027991441	5.904941637	10.43000176
350	349	2.739054298	3.47274728	2.677224213	12.65389585	0.306869357	2.39532932	1.062113083	10.17673007	6.334297521	1.89364512	24.55693778	16.64172033	34.16850817	15.41032114	6.64680961	0.513968984	2.069445733	2.062788513	8.847344387	80.78432819	23.53460424	21.79256655	9.081696023	7.707376653	10.58677469
351	350	2.95305799	3.87412652	2.915716645	9.623189831	0.306869357	2.224049042	1.109122189	9.892749431	6.347412008	1.787082012	23.16924065	18.02768428	43.17383728	17.00750458	7.637520248	0.526598369	1.942068565	2.0022302	8.879704396	84.82208806	22.42164081	19.2397604	9.347638166	9.938819627	9.653347691
352	351	2.738108762	3.505208279	2.689539295	9.454222989	0.306869357	2.393961576	1.159052842	8.236823896	5.868969816	1.695438927	22.70110245	13.67448756	42.1408695	15.65444405	8.494462605	0.540013956	1.989459325	2.138801867	8.152365685	76.73054809	16.88868627	14.32237374	7.737380891	8.53635689	9.418938762
353	352	2.52228497	3.207285651	2.664854504	9.163164059	0.306869357	2.393807375	1.171058136	8.25810046	5.605838356	2.010703353	21.55142576	12.0334988	50.05729097	16.10731384	7.80530879	0.553214767	2.123472445	2.002788556	9.501036299	76.907543	12.24966906	11.25653657	7.383656185	6.964223306	8.391988501
354	353	2.368498627	3.160386314	2.926203034	8.39330774	0.306869357	2.465468231	1.140709809	8.251089174	4.389416449	1.818045648	23.35260459	11.70707233	44.62458311	14.73494756	8.079509872	0.566468073	2.273159829	2.053622863	11.682339	81.06149307	14.96798766	12.1241418	8.736190824	6.743843321	10.3980643
355	354	2.632523519	3.181644518	2.90558129	8.676078957	0.306869357	2.687233599	1.113249529	9.295174245	4.798195371	1.828852939	23.08524811	11.92690186	35.02605936	10.96986953	7.881438862	0.580946254	2.208192977	1.882536282	11.8856677	83.15631122	16.01743439	11.33794956	10.22158485	6.758633097	12.71449795
356	355	2.659146996	3.152836307	2.927992863	8.716733955	0.306869357	2.489276745	1.088830972	8.495962664	4.641884549	1.89133127	22.28968807	10.81655556	36.10965218	12.27476295	8.494370917	0.596366748	2.077085038	1.890242004	13.20287063	79.20330214	19.44706848	16.10082611	10.22656669	7.996459868	12.31703704
357	356	2.508292711	3.432045839	2.691262418	8.394998583	0.306869357	2.329953304	1.064018608	8.343172078	4.487788731	1.814958604	26.54745298	9.019999795	34.96672363	10.37102471	8.490509172	0.611208269	1.969414912	2.209562898	10.0670497	93.48351702	20.12830798	17.8491882	10.39231952	7.618154397	13.15172852
358	357	2.530681106	3.5111174	2.503383187	9.24647653	0.306869357	2.200280028	1.036833984	8.505419046	4.208058268	1.749535865	27.1483194	9.755545548	41.9739057	10.61898193	8.55446497	0.627907747	1.947596657	2.17402138	11.79280721	111.1409323	19.65437849	21.93721325	7.739461123	7.648146337	15.18049735
359	358	2.578671309	3.07152982	2.396285699	10.17953053	0.306869357	2.087130335	1.010248497	9.020217841	3.651964715	1.691992244	27.53631938	10.77843014	42.95907414	10.44743419	9.639488977	0.646309646	1.85906038	2.153125261	11.46903745	118.6553861	16.13783906	24.70532001	10.19933611	7.040235126	19.32103896
360	359	2.650962823	2.841857278	2.646801043	10.62016843	0.306869357	2.140309143	0.987812962	10.84648118	3.599429288	1.640630327	26.23197268	16.45043353	37.46799725	13.17160398	10.17882149	0.66580846	1.783959876	2.405482602	12.94825835	91.50117837	15.74103999	24.01461348	11.47224537	5.885992814	19.48819552
361	360	2.517884789	2.773131157	2.676244748	8.843523797	0.306869357	2.093356382	0.968456288	11.12331022	3.578085207	1.77700542	27.70634601	16.18578697	37.07587185	12.72492206	8.702275461	0.655472041	1.718462162	2.202143419	16.46504611	83.75783704	16.68905893	26.17988043	14.65833494	6.482579323	20.36214081
362	361	2.894206593	2.843518703	2.754631672	8.486705935	0.306869357	2.019600371	0.950591508	14.10722152	3.823627474	1.713497341	27.05463048	22.7835631	36.99078756	17.66127396	9.310889224	0.645505211	1.660436579	2.088317857	15.56709186	74.00241601	19.03863529	23.28392321	21.75992048	7.078245947	17.96105271
363	362	3.22176038	2.887110122	2.864543112	9.315865339	0.306869357	2.053371776	0.934535018	11.60779973	4.18062281	1.662459695	24.36378753	26.42281336	35.58358474	19.13710196	10.64612177	0.635252821	1.609798097	1.996287824	16.35969811	89.05142672	22.32781259	26.10385962	17.25633609	8.469998875	16.84548974
364	363	3.307190397	2.709483553	2.436009353	9.448445934	0.306869357	1.989890976	0.917490438	13.16378084	4.281577191	1.704844082	19.88761341	31.12232279	39.95343678	26.52675851	9.344195419	0.62455541	1.550235304	1.913516541	17.67548192	92.5005416	19.4933172	20.09889192	17.81311622	9.074233525	13.65426545
365	364	3.054866782	2.906490978	2.316397104	7.958018833	0.306869357	2.099748132	0.899426239	15.09797245	4.129420472	1.719903408	18.82320725	22.11868317	42.10289056	32.27772822	8.487239199	0.614843395	1.580681031	1.840778734	19.45885318	97.97784602	29.78044116	20.36325712	18.57605935	8.434975683	12.38866899
366	365	3.125202805	2.750405035	2.451357317	10.40041009	0.306869357	1.92426746	0.881990587	14.04272825	3.870143453	1.76544847	17.27419917	17.47528352	45.18293688	27.66925298	8.558991086	0.605912147	1.516522457	1.776483683	20.32137778	114.6983725	30.43011501	19.83124159	18.37663402	8.865301512	12.37574618
367	366	3.06663621	2.976064441	2.394140101	9.682868474	0.306869357	1.852132773	0.865350959	14.96325234	4.0698867	1.605021168	16.78444689	16.1960359	50.1451113	23.48590109	9.30169117	0.597936708	1.614639315	1.705882669	17.66995963	113.3357549	35.96709376	23.77356922	16.19777987	9.520350178	13.21426679
368	367	3.445363152	3.105960865	2.601468411	10.92095354	0.306869357	2.219599681	0.849412915	15.76495186	3.682213365	1.67337918	17.12287149	13.88645169	41.87139009	20.99694707	7.763239118	0.590504482	1.72788868	1.636617727	17.06496403	118.3370142	32.62805267	25.57896523	16.87216389	9.988444121	10.84179406
369	368	3.522850944	3.400970603	2.848560551	11.32054235	0.306869357	2.004268573	0.934978652	14.52991463	3.69030718	1.641894994	17.15208533	12.7578932	43.81478643	15.84087452	7.15285117	0.64267936	1.653022573	1.708071137	18.07599895	90.50585109	26.22819639	26.19556833	14.64637747	8.803102505	12.67744906
370	369	3.271411592	3.806105934	3.154137949	12.51006647	0.306869357	1.911231944	0.892884533	16.39872324	3.426915836	1.736942098	18.44571672	13.14791501	33.6251827	15.77640271	7.086873315	0.572953908	1.58684686	1.82142782	16.04219343	90.98192351	26.00468204	19.07547679	13.69910376	7.669573001	12.77045323
371	370	3.548800099	3.41398173	3.51658335	11.37004081	0.306869357	1.829494098	0.874210901	15.05829109	3.208660522	1.908542182	17.26082557	14.50921416	39.62952015	15.15099322	5.915561877	0.566645021	1.534687828	1.956065578	17.80656271	98.49018734	24.0661788	15.29802156	11.33827728	7.453849627	13.21223077
372	371	3.078158763	3.525475017	3.297179478	10.1402912	0.306869357	1.765396512	0.95268993	13.66080793	3.025215452	1.902928237	18.46059092	14.74538014	34.56944638	13.24022481	6.210082046	0.561084647	1.637006006	1.877359	22.88867156	100.3264562	21.97913637	15.78877857	13.57338363	7.115521967	14.06378345
373	372	2.886682954	3.902014097	3.362118704	12.69439933	0.306869357	1.704893117	0.923599606	17.55907313	2.894851199	2.154832573	19.3121916	13.42644767	35.10215459	13.45934305	6.362520665	0.556314446	1.559115166	1.996454344	24.46763673	108.0672304	19.11306867	13.91049131	12.73436043	6.507596154	12.30894614
374	373	2.693882529	4.355822006	3.137564112	10.30178719	0.306869357	1.691853436	0.954851301	14.2495781	2.70150522	2.142637676	19.29667226	12.18558991	37.93985922	14.71803799	6.215658235	0.554323727	1.516163754	2.023401154	15.23804504	108.0831957	17.11367467	12.58175519	12.20148279	7.387854538	10.20122261
375	374	2.520487839	4.565426044	2.935611373	9.945945746	0.306869357	1.798361077	0.936622699	13.30825865	2.527619887	2.286994754	19.5853476	12.48367867	41.49164778	15.32063592	6.016338862	0.554151734	1.471576557	2.039543384	17.5515103	116.3131454	14.42572673	12.85488275	13.30462073	6.527073219	9.025021518
376	375	2.384535337	4.920517696	2.777267537	9.751533364	0.306869357	1.919394913	0.920487028	12.56018495	2.39128269	2.449452948	21.19302412	12.53194005	32.27760693	17.93549594	6.64700768	0.554151734	1.425416299	1.974659231	21.10644651	111.9311166	14.5935802	15.83655917	13.30761183	7.973960648	8.3908
377	376	2.490117199	4.76618314	2.648686855	7.373394201	0.306869357	2.060870246	0.971881463	11.96383219	2.280572161	2.637428417	18.99416792	11.89551809	33.81775948	19.38718225	6.379369617	0.554151734	1.381893478	1.909126472	18.57778656	110.9167427	13.97706219	18.39345983	12.88451627	7.941617942	11.15231078
378	377	2.495292066	4.353239069	2.536079041	7.29857821	0.306869357	2.153711512	0.930526624	10.46768928	2.365501374	2.844097315	19.72621746	11.15252639	36.4036984	18.79630521	6.924636471	0.554151734	1.341270627	1.840345406	32.40954191	106.2223417	13.14611461	18.18308327	12.48847273	9.227864979	11.14129921
379	378	2.719854404	4.042964128	2.439480057	6.518403498	0.306869357	2.13273031	0.959958327	8.97289499	2.449469887	2.950005265	18.6375851	10.58509254	34.08061361	15.03814789	6.522855547	0.554151734	1.4122923	1.773192414	25.95471222	91.90049792	17.07467375	17.74138378	12.91549818	10.89329539	10.15115261
380	379	2.898979035	3.799253239	2.341392904	6.532896676	0.306869357	2.293432118	0.965726819	9.120140132	2.361494638	2.820335449	18.35410455	8.597394044	29.27220039	18.42326419	6.570223855	0.554151734	1.488752645	1.813549141	22.02758216	77.52439744	17.41272399	16.65650806	12.02730628	11.14525807	8.621353753
381	380	2.824910804	3.591612639	2.613060809	6.111545748	0.306869357	2.194568407	0.949119242	8.84282563	2.258254627	2.950865713	17.10094382	9.622894983	26.95835909	18.89016899	6.293106752	0.554151734	1.503405974	1.928136388	22.73614223	72.39749026	20.66590045	14.40127435	13.52634001	9.77024092	8.812188426
382	381	2.824815142	3.642969827	2.219571829	6.152862337	0.306869357	2.258321054	1.011269798	8.90785894	2.75377171	3.20798512	17.0835418	9.6109875	26.34897881	16.88575802	5.819625799	0.554151734	1.454759749	2.05275105	18.54974889	71.72635615	24.43843726	17.06581036	13.5079918	9.409167485	8.850763181
383	382	2.904664015	3.458710026	2.241674196	5.794567528	0.306869357	2.152165438	0.962020044	8.579051723	2.683972567	3.503675857	17.71441392	9.749350075	25.77173619	19.2896091	6.021627317	0.554151734	1.405708452	2.187901716	18.15074529	69.54689972	24.19557668	17.35894097	14.45995843	7.784808189	9.817238954
384	383	2.930431685	3.276231385	2.144833022	5.986477619	0.306869357	2.21390419	0.995655451	8.740897739	2.917700222	3.844004524	17.69639413	11.99350512	29.05952952	17.60156625	6.531127901	0.554151734	1.362611741	2.342543625	19.07158762	72.2487104	25.45950281	15.16141093	16.07502285	7.288664712	11.07895863
385	384	2.7622903	3.066083958	2.241277286	6.384753726	0.306869357	2.204297405	1.034222163	6.598435797	2.682745654	3.494609245	17.33506399	10.58909095	28.28921625	16.86005007	7.014833745	0.554151734	1.324130959	2.375921258	18.18567893	93.86578809	29.72565616	14.26254483	18.58780975	6.942200035	8.924570891
386	385	2.894885088	2.912579995	2.138802814	6.116131753	0.306869357	2.313753347	1.074053981	7.484061397	2.760377148	3.276362064	16.99741576	10.30768566	29.01433211	22.63264641	7.075808447	0.554151734	1.290662463	2.473960336	20.08900784	99.24148478	26.60932443	12.30827072	20.13475013	6.659742781	7.659999654
